2
5

1 14401
0.000000000000e+00 4.500000e-07 0.000000e+00 0.000000e+00 0.000000e+00 
5.000000000000e+00 4.593993e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.000000000000e+01 4.669825e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.500000000000e+01 4.729235e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.000000000000e+01 4.773677e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.500000000000e+01 4.804714e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.000000000000e+01 4.823818e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.500000000000e+01 4.832361e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.000000000000e+01 4.831617e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.500000000000e+01 4.822757e-07 0.000000e+00 0.000000e+00 0.000000e+00 
5.000000000000e+01 4.806849e-07 0.000000e+00 0.000000e+00 0.000000e+00 
5.500000000000e+01 4.784864e-07 0.000000e+00 0.000000e+00 0.000000e+00 
6.000000000000e+01 4.757668e-07 0.000000e+00 0.000000e+00 0.000000e+00 
6.500000000000e+01 4.726024e-07 0.000000e+00 0.000000e+00 0.000000e+00 
7.000000000000e+01 4.690594e-07 0.000000e+00 0.000000e+00 0.000000e+00 
7.500000000000e+01 4.651935e-07 0.000000e+00 0.000000e+00 0.000000e+00 
8.000000000000e+01 4.610500e-07 0.000000e+00 0.000000e+00 0.000000e+00 
8.500000000000e+01 4.566638e-07 0.000000e+00 0.000000e+00 0.000000e+00 
9.000000000000e+01 4.520593e-07 0.000000e+00 0.000000e+00 0.000000e+00 
9.500000000000e+01 4.472504e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.000000000000e+02 4.422404e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.050000000000e+02 4.370218e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.100000000000e+02 4.315767e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.150000000000e+02 4.259407e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.200000000000e+02 4.202461e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.250000000000e+02 4.145087e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.300000000000e+02 4.087390e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.350000000000e+02 4.029468e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.400000000000e+02 3.971417e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.450000000000e+02 3.913327e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.500000000000e+02 3.855282e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.550000000000e+02 3.797363e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.600000000000e+02 3.739646e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.650000000000e+02 3.682201e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.700000000000e+02 3.625095e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.750000000000e+02 3.568387e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.800000000000e+02 3.512136e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.850000000000e+02 3.456393e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.900000000000e+02 3.401203e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.950000000000e+02 3.346610e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.000000000000e+02 3.292650e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.050000000000e+02 3.239356e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.100000000000e+02 3.186757e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.150000000000e+02 3.134873e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.200000000000e+02 3.083724e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.250000000000e+02 3.033323e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.300000000000e+02 2.983679e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.350000000000e+02 2.934794e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.400000000000e+02 2.886669e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.450000000000e+02 2.839298e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.500000000000e+02 2.792668e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.550000000000e+02 2.746766e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.600000000000e+02 2.701571e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.650000000000e+02 2.657058e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.700000000000e+02 2.613198e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.750000000000e+02 2.569955e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.800000000000e+02 2.527291e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.850000000000e+02 2.485160e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.900000000000e+02 2.443516e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.950000000000e+02 2.402303e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.000000000000e+02 2.361458e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.050000000000e+02 2.320923e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.100000000000e+02 2.280693e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.150000000000e+02 2.240772e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.200000000000e+02 2.201159e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.250000000000e+02 2.161858e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.300000000000e+02 2.122868e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.350000000000e+02 2.084193e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.400000000000e+02 2.045832e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.450000000000e+02 2.007787e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.500000000000e+02 1.970061e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.550000000000e+02 1.932653e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.600000000000e+02 1.895566e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.650000000000e+02 1.858800e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.700000000000e+02 1.822356e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.750000000000e+02 1.786236e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.800000000000e+02 1.750440e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.850000000000e+02 1.714970e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.900000000000e+02 1.679827e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.950000000000e+02 1.645011e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.000000000000e+02 1.610524e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.050000000000e+02 1.576365e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.100000000000e+02 1.542537e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.150000000000e+02 1.509040e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.200000000000e+02 1.475874e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.250000000000e+02 1.443040e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.300000000000e+02 1.410539e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.350000000000e+02 1.378371e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.400000000000e+02 1.346537e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.450000000000e+02 1.315037e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.500000000000e+02 1.283873e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.550000000000e+02 1.253043e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.600000000000e+02 1.222549e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.650000000000e+02 1.192392e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.700000000000e+02 1.162570e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.750000000000e+02 1.133085e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.800000000000e+02 1.103937e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.850000000000e+02 1.075125e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.900000000000e+02 1.046651e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.950000000000e+02 1.018513e-07 0.000000e+00 0.000000e+00 0.000000e+00 
5.000000000000e+02 9.907131e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.050000000000e+02 9.632500e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.100000000000e+02 9.361239e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.150000000000e+02 9.093350e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.200000000000e+02 8.828829e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.250000000000e+02 8.567675e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.300000000000e+02 8.309887e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.350000000000e+02 8.055461e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.400000000000e+02 7.804396e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.450000000000e+02 7.556687e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.500000000000e+02 7.312332e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.550000000000e+02 7.071325e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.600000000000e+02 6.833663e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.650000000000e+02 6.599340e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.700000000000e+02 6.368352e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.750000000000e+02 6.140692e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.800000000000e+02 5.916353e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.850000000000e+02 5.695331e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.900000000000e+02 5.477618e-08 0.000000e+00 0.000000e+00 0.000000e+00 
5.950000000000e+02 5.263207e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.000000000000e+02 5.052089e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.050000000000e+02 4.844257e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.100000000000e+02 4.639702e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.150000000000e+02 4.438414e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.200000000000e+02 4.240386e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.250000000000e+02 4.045607e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.300000000000e+02 3.854066e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.350000000000e+02 3.665754e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.400000000000e+02 3.480658e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.450000000000e+02 3.298769e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.500000000000e+02 3.120073e-08 0.000000e+00 0.000000e+00 0.000000e+00 
